# Start timestamp: 1760341943177
# Start time: 13.10.2025 09:52:23.177
# Duration: 00:33.540
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: live
# Name: 251013_09:52:24
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
23.50	9.25	4.50	4.50	1.25	0.75	0.00	0.25	0.25	1.25	0.50	0.25	0.00	0.25	9.50	0.25	0.00	-0.237305	0.062500	0.980957	-0.980000	3.990000	-0.350000	357.00	-0.101584	0.068940	8.00	6.25	4.50	4.50	1.25	1.00	0.50	0.75	0.75	0.25	1.50	0.75	2.75	7.50	0.00	0.50	-0.277832	0.110352	0.988770	-2.240000	-2.310000	2.450000	448.00	-0.117704	-0.033487
23.52	9.00	4.75	5.00	1.25	1.00	0.00	0.25	0.25	1.50	1.00	0.75	0.25	0.50	9.25	0.50	0.00	-0.238770	0.056641	0.977539	-1.260000	3.150000	-0.210000	386.00	-0.086359	0.058739	7.50	6.75	5.25	4.50	1.25	1.00	0.50	1.00	0.50	0.25	1.50	1.00	3.00	7.75	0.00	0.75	-0.274902	0.111328	0.986328	-2.170000	-2.660000	2.310000	466.00	-0.114672	-0.043428
23.54	9.00	4.75	5.00	1.50	0.75	0.00	0.25	0.25	1.50	1.25	1.25	0.50	0.50	10.25	0.75	0.00	-0.242676	0.054688	0.980957	-1.330000	3.220000	-0.210000	410.00	-0.064098	0.053463	8.00	7.25	5.25	4.75	1.50	1.00	0.50	1.25	0.50	0.25	1.75	1.25	3.25	7.50	0.00	1.00	-0.274902	0.109375	0.992188	-2.450000	-2.520000	2.450000	494.00	-0.117151	-0.052069
23.56	9.25	4.50	4.75	1.75	0.75	0.00	0.50	0.50	1.50	0.75	1.25	0.00	0.75	10.00	0.25	0.50	-0.244141	0.060547	0.986328	-1.540000	2.800000	0.000000	404.00	-0.075527	0.050584	8.25	6.25	5.00	4.00	1.25	0.75	0.50	1.00	0.75	0.50	1.50	1.25	3.00	7.75	0.25	0.50	-0.276367	0.110352	0.988770	-2.380000	-2.310000	2.310000	468.00	-0.104539	-0.034283
23.58	8.25	4.50	4.75	1.75	1.00	0.00	0.50	0.50	1.25	0.75	1.25	0.50	1.00	10.00	0.75	0.00	-0.241699	0.059082	0.978516	-1.820000	1.960000	0.070000	403.00	-0.060494	0.039892	7.75	6.00	4.50	4.00	1.50	1.00	0.50	0.75	0.75	0.25	1.25	1.50	3.25	7.75	0.00	0.50	-0.276855	0.113281	0.988281	-2.660000	-2.380000	2.380000	452.00	-0.102276	-0.038337
23.60	8.50	4.50	4.75	1.75	1.00	0.00	0.50	0.50	1.50	1.00	1.25	0.75	0.75	10.25	0.75	0.00	-0.238770	0.048340	0.978027	-1.890000	2.100000	0.070000	416.00	-0.054837	0.043825	6.50	5.25	4.25	4.00	1.25	0.50	0.50	0.75	1.00	0.50	1.25	1.25	2.50	8.25	0.00	1.00	-0.274414	0.106934	0.988770	-2.660000	-2.380000	2.380000	423.00	-0.076960	-0.026699
23.62	9.00	3.75	5.00	1.75	1.25	0.00	0.25	0.75	2.00	1.25	1.25	1.00	0.75	10.50	1.25	0.25	-0.240234	0.060547	0.978516	-1.750000	1.890000	0.070000	442.00	-0.037409	0.042242	6.75	5.25	4.00	3.75	1.25	0.25	0.50	1.00	1.25	0.75	1.50	1.25	2.50	8.00	0.25	1.25	-0.282227	0.111328	0.986328	-2.520000	-2.520000	2.450000	432.00	-0.066225	-0.027030
23.64	8.25	4.25	4.50	0.75	0.75	0.00	0.25	0.25	1.25	0.50	1.50	0.75	1.00	10.50	0.75	0.00	-0.237793	0.058594	0.969238	-1.470000	1.330000	0.210000	382.00	-0.043237	0.049312	7.00	4.75	4.50	3.25	1.25	0.50	0.50	0.50	1.25	0.50	1.50	1.00	2.75	8.00	0.25	0.75	-0.279785	0.108398	0.988770	-2.590000	-2.590000	2.520000	418.00	-0.071370	-0.013567
23.66	8.25	4.50	4.25	1.25	1.00	0.00	0.50	0.25	1.50	0.75	0.75	0.75	1.00	10.00	0.25	0.00	-0.243652	0.056641	0.984375	-1.470000	1.680000	0.210000	382.00	-0.060503	0.051782	7.25	5.50	4.75	4.00	1.25	0.75	0.50	0.75	0.50	0.25	1.75	1.25	3.00	8.25	0.50	1.00	-0.282227	0.108887	0.990234	-2.310000	-2.450000	2.450000	449.00	-0.082782	-0.036751
23.68	8.50	5.00	5.00	1.75	1.00	0.00	0.50	0.50	1.75	1.25	1.00	1.00	0.50	10.25	0.75	0.25	-0.241699	0.054688	0.971680	-1.680000	1.680000	0.210000	429.00	-0.055939	0.044056	7.25	5.25	4.75	4.00	1.50	0.25	0.25	1.00	0.50	0.50	1.25	1.50	2.75	8.00	0.25	0.75	-0.277344	0.109375	0.983887	-2.310000	-2.520000	2.590000	434.00	-0.089839	-0.035757
23.70	9.00	5.00	5.00	1.75	0.75	0.00	0.25	0.50	1.75	1.25	0.50	0.50	0.50	10.25	1.25	0.00	-0.244629	0.058105	0.976562	-1.680000	1.330000	0.140000	420.00	-0.064052	0.049240	7.25	5.50	5.00	3.75	1.50	0.50	0.50	1.00	0.75	0.75	1.25	0.75	2.75	8.00	0.50	0.75	-0.276367	0.107422	0.989258	-2.310000	-2.660000	2.380000	445.00	-0.088099	-0.025487
23.72	9.25	4.75	5.00	1.50	0.75	0.00	0.25	0.50	2.25	1.25	1.00	0.00	0.50	10.25	1.25	0.00	-0.241699	0.057617	0.976074	-1.680000	1.400000	0.140000	425.00	-0.057037	0.059100	7.25	5.75	4.50	3.75	1.25	0.00	0.25	0.75	1.00	0.00	1.50	1.00	2.75	7.00	0.50	1.00	-0.281250	0.103027	0.992676	-2.310000	-2.730000	2.380000	417.00	-0.097850	-0.031394
23.74	9.25	4.50	4.75	1.75	1.00	0.00	0.50	0.75	2.50	1.50	1.00	0.00	0.50	10.25	1.25	0.25	-0.245117	0.057617	0.978027	-1.470000	1.400000	0.210000	441.00	-0.048015	0.056248	7.50	5.25	5.00	3.50	0.75	0.25	0.25	0.75	1.00	0.50	1.25	1.00	3.00	8.50	0.00	0.75	-0.277832	0.104492	0.989258	-2.380000	-2.590000	2.450000	427.00	-0.085072	-0.020827
23.76	9.00	5.00	4.75	1.50	0.75	0.00	0.50	0.75	2.00	1.25	1.00	0.50	0.50	10.00	1.25	0.50	-0.242188	0.057129	0.975586	-1.470000	1.400000	0.210000	433.00	-0.052381	0.044956	7.75	5.75	5.00	3.50	1.00	0.50	0.50	0.75	0.75	0.50	0.50	1.25	2.25	8.25	0.25	1.00	-0.275879	0.103516	0.990723	-2.170000	-2.660000	2.800000	430.00	-0.099331	-0.017976
23.78	9.00	4.50	5.00	1.75	1.00	0.00	0.25	0.00	2.00	1.25	1.25	1.00	0.50	10.25	1.25	0.50	-0.239258	0.051270	0.977539	-1.400000	1.540000	0.140000	431.00	-0.046367	0.051830	7.25	5.75	4.75	3.50	1.25	0.25	0.50	0.75	0.75	0.25	0.75	1.50	2.00	8.00	0.00	1.25	-0.283203	0.109863	0.984863	-2.170000	-2.590000	2.590000	419.00	-0.097986	-0.020426
23.80	8.50	4.25	4.75	1.75	1.00	0.00	0.50	0.25	2.50	1.00	2.00	0.25	1.00	10.25	1.25	1.00	-0.245117	0.059570	0.980469	-1.330000	1.540000	0.210000	440.00	-0.028204	0.048821	6.75	5.00	4.75	3.50	1.25	0.00	0.25	0.75	0.75	0.25	1.00	1.50	2.50	8.25	0.00	1.00	-0.277344	0.102051	0.985352	-2.240000	-2.590000	2.520000	407.00	-0.082600	-0.023915
23.82	8.50	4.75	5.25	2.00	1.00	0.00	0.25	0.50	2.75	1.25	0.75	0.25	0.25	10.00	1.25	0.00	-0.240234	0.057617	0.977539	-1.400000	1.260000	0.280000	431.00	-0.054049	0.058959	6.75	5.25	5.00	3.50	1.25	0.25	0.25	0.75	0.50	0.50	1.25	1.25	2.50	8.25	0.00	1.00	-0.271484	0.107910	0.989258	-2.240000	-2.520000	2.520000	414.00	-0.087081	-0.026450
23.84	9.00	5.00	5.25	1.75	1.25	0.00	0.50	0.50	1.75	1.50	0.75	0.75	0.50	10.00	1.25	0.00	-0.243652	0.058594	0.978027	-1.540000	1.260000	0.210000	440.00	-0.061810	0.047574	6.50	6.00	4.75	3.25	1.50	0.25	0.50	1.00	0.75	0.75	1.50	1.25	4.25	8.25	0.25	1.00	-0.277832	0.107910	0.985840	-2.380000	-2.450000	2.520000	453.00	-0.066910	-0.043232
23.86	9.25	5.00	5.25	2.25	1.25	0.00	0.50	0.25	1.75	1.75	1.25	0.50	1.00	10.25	0.25	0.00	-0.237793	0.054199	0.977051	-1.470000	1.260000	0.210000	446.00	-0.070762	0.047266	6.75	5.25	5.00	3.50	1.75	0.50	0.25	1.00	0.75	0.75	1.25	0.75	2.25	8.25	0.50	1.00	-0.277344	0.108887	0.984863	-2.380000	-2.590000	2.520000	432.00	-0.081108	-0.022133
23.88	9.75	4.50	4.75	2.25	1.00	0.00	0.25	0.25	2.00	1.00	1.00	0.25	0.50	10.50	0.25	0.00	-0.240723	0.063477	0.985352	-1.470000	1.470000	0.140000	420.00	-0.076843	0.059516	6.75	5.00	4.75	3.50	1.00	0.50	0.25	0.50	0.75	0.75	1.00	1.00	2.25	8.25	0.25	1.00	-0.277832	0.104492	0.981445	-2.100000	-2.730000	2.590000	406.00	-0.081633	-0.017202
23.90	9.75	5.00	5.75	2.25	1.00	0.00	0.25	0.25	2.50	1.25	1.25	0.25	0.50	10.25	0.50	0.75	-0.244141	0.055664	0.973145	-1.540000	1.260000	0.140000	455.00	-0.071723	0.054976	6.75	5.00	4.50	3.75	1.25	0.25	0.50	0.75	1.00	0.00	1.25	1.00	2.00	7.75	0.00	1.25	-0.277832	0.106934	0.983398	-2.030000	-2.660000	2.660000	404.00	-0.089845	-0.018400
23.92	10.00	5.00	5.25	2.25	1.00	0.00	0.50	0.50	2.50	1.50	1.50	0.50	0.50	10.25	0.75	0.50	-0.242188	0.058105	0.976562	-1.470000	1.400000	0.210000	470.00	-0.062368	0.049733	7.00	5.00	4.50	3.75	1.25	0.50	0.50	1.00	0.75	0.25	1.50	1.00	2.50	8.50	0.25	1.00	-0.279785	0.101562	0.985352	-2.100000	-2.660000	2.520000	429.00	-0.077400	-0.026586
23.94	10.00	5.00	5.00	1.50	1.00	0.00	0.50	0.75	2.50	1.00	1.00	0.00	0.75	10.50	1.25	0.00	-0.242676	0.060547	0.982910	-1.330000	1.260000	0.140000	453.00	-0.060125	0.055889	6.50	5.00	4.50	3.25	1.00	0.25	0.50	0.75	0.75	0.50	1.50	1.00	3.00	8.25	0.25	0.50	-0.274902	0.107910	0.988770	-2.240000	-2.660000	2.660000	409.00	-0.070482	-0.024151
23.96	9.75	4.50	5.00	1.75	1.25	0.00	0.50	0.75	2.00	1.00	1.25	0.50	0.75	10.50	1.25	0.50	-0.238281	0.058594	0.972656	-1.470000	1.190000	0.350000	455.00	-0.053014	0.044828	6.50	5.25	4.75	3.50	1.25	0.50	0.50	0.75	0.75	0.25	1.50	1.50	2.75	8.25	0.00	0.75	-0.271973	0.107910	0.990723	-2.170000	-2.590000	2.660000	423.00	-0.077813	-0.029224
23.98	10.00	5.00	5.00	2.00	1.00	0.00	0.50	0.25	2.50	1.25	1.50	1.00	0.75	10.25	1.25	1.00	-0.246582	0.059082	0.979004	-1.470000	1.260000	0.140000	474.00	-0.049124	0.044396	6.50	5.00	5.00	3.50	1.25	0.50	0.50	0.75	0.75	0.25	1.00	1.25	2.75	8.50	0.25	1.00	-0.275879	0.101074	0.984863	-2.100000	-2.660000	2.520000	422.00	-0.075682	-0.024769
24.00	9.25	5.00	5.25	3.00	1.00	0.00	0.25	0.50	2.00	1.50	1.00	0.50	0.75	10.50	0.25	0.00	-0.244629	0.057129	0.981445	-1.400000	1.400000	0.210000	450.00	-0.075592	0.041951	6.50	5.25	4.50	3.50	1.25	0.75	0.50	1.00	1.00	0.25	1.00	0.75	2.75	8.25	0.25	0.75	-0.273438	0.102539	0.991699	-1.750000	-2.800000	2.730000	419.00	-0.080200	-0.026507
24.02	9.25	5.50	5.50	1.75	1.25	0.00	0.50	0.50	1.75	1.50	1.00	0.50	0.75	10.00	0.50	0.00	-0.242188	0.059082	0.979004	-1.540000	1.400000	0.070000	445.00	-0.077159	0.046816	6.50	5.00	4.50	3.25	0.75	0.25	0.50	1.00	0.75	0.25	1.25	1.00	2.75	7.75	0.00	1.00	-0.276367	0.103027	0.991211	-1.540000	-2.730000	2.590000	398.00	-0.081113	-0.030118
24.04	9.50	4.50	5.25	2.25	1.25	0.00	0.25	0.75	2.00	0.50	1.50	1.00	1.00	10.00	0.00	0.00	-0.245117	0.054688	0.979004	-1.540000	1.190000	0.210000	441.00	-0.076715	0.035890	7.00	5.00	4.25	3.50	1.00	0.25	0.50	1.00	0.75	0.50	1.00	1.00	2.50	8.50	0.25	1.25	-0.277344	0.106934	0.986328	-1.750000	-2.800000	2.660000	415.00	-0.074063	-0.024051
24.06	9.00	4.25	5.50	1.75	0.50	0.00	0.25	0.75	2.25	0.75	0.00	0.00	0.50	10.50	0.25	0.25	-0.242188	0.060547	0.978516	-1.470000	1.260000	0.210000	402.00	-0.075248	0.063470	6.75	5.00	4.25	3.75	1.25	0.50	0.50	1.00	1.00	0.50	1.25	1.25	2.75	8.25	0.25	0.75	-0.277344	0.107910	0.988770	-1.820000	-2.800000	2.590000	428.00	-0.071922	-0.028916
24.08	9.50	4.75	5.00	1.75	0.75	0.00	0.25	0.25	2.50	1.00	0.25	0.25	0.75	10.25	0.75	0.00	-0.244629	0.060547	0.980957	-1.680000	1.330000	0.280000	418.00	-0.069892	0.063844	6.75	5.25	4.50	3.25	1.25	0.75	0.50	1.00	1.00	0.50	1.50	0.50	2.75	8.00	0.50	1.00	-0.278320	0.106445	0.989746	-1.890000	-2.660000	2.590000	427.00	-0.074468	-0.025475
24.10	9.75	4.50	5.00	2.00	1.00	0.00	0.50	0.50	2.25	1.25	0.75	0.25	0.75	10.25	1.25	0.75	-0.250488	0.056641	0.975586	-1.400000	1.400000	0.140000	448.00	-0.056437	0.051294	7.00	4.25	4.25	3.50	1.50	0.75	0.50	1.00	0.50	0.25	1.00	0.75	3.25	8.00	0.00	1.25	-0.276855	0.106445	0.990723	-1.890000	-2.660000	2.660000	410.00	-0.081360	-0.034512
24.12	9.75	5.00	5.00	1.25	0.50	0.00	0.50	0.25	1.75	0.75	0.75	0.50	0.75	10.25	0.75	0.00	-0.242676	0.058594	0.976074	-1.470000	1.260000	0.140000	414.00	-0.073797	0.058282	7.00	5.50	4.25	3.25	0.75	0.25	0.50	1.00	0.50	0.50	1.25	1.00	3.00	8.00	0.00	1.00	-0.277832	0.109863	0.986328	-1.890000	-2.730000	2.660000	409.00	-0.084795	-0.034071
24.14	9.75	4.75	5.00	2.50	0.75	0.00	0.25	0.25	2.00	1.25	0.75	1.00	0.50	10.00	1.25	0.00	-0.244629	0.060059	0.979980	-1.470000	1.330000	0.280000	441.00	-0.068081	0.045758	7.00	5.50	4.75	3.50	1.75	0.25	0.50	1.25	1.00	0.75	1.25	1.50	3.75	8.00	0.00	1.50	-0.273438	0.108398	0.988770	-1.330000	-2.730000	2.660000	460.00	-0.071167	-0.040664
24.16	9.25	5.00	5.00	2.00	1.00	0.00	0.50	0.50	1.50	1.50	1.00	0.00	0.75	10.25	1.50	0.75	-0.245117	0.058594	0.981934	-1.470000	1.330000	0.070000	442.00	-0.058675	0.043068	7.00	5.25	4.50	3.00	1.50	0.50	0.50	0.75	1.00	0.75	1.50	1.25	3.25	8.25	0.25	0.50	-0.273926	0.109375	0.991211	-1.260000	-2.520000	2.730000	435.00	-0.068768	-0.023520
24.18	9.25	4.50	5.75	2.25	0.75	0.00	0.50	0.50	1.75	1.00	1.25	0.25	1.00	10.00	0.00	0.00	-0.245605	0.058105	0.975586	-1.400000	1.050000	0.210000	428.00	-0.082028	0.048046	6.50	5.25	4.50	3.75	1.00	0.75	0.50	0.75	1.25	0.75	1.25	1.25	3.75	8.25	0.25	0.50	-0.273926	0.105957	0.990234	-1.470000	-2.730000	2.660000	441.00	-0.065462	-0.033831
24.20	9.50	4.50	5.00	1.50	1.00	0.00	0.50	0.50	1.75	1.25	1.25	0.25	0.50	10.00	0.25	0.00	-0.241699	0.056641	0.972168	-1.470000	1.050000	0.140000	417.00	-0.073337	0.058504	6.75	5.00	4.00	3.75	1.25	1.00	0.50	0.75	0.50	0.75	1.50	1.25	1.75	8.00	0.00	0.75	-0.279785	0.103516	0.988281	-1.260000	-2.730000	2.590000	411.00	-0.085361	-0.025767
24.22	9.50	4.75	5.00	1.50	1.00	0.00	0.50	0.50	2.00	1.25	1.25	0.50	0.50	9.75	0.50	0.25	-0.246582	0.055176	0.977051	-1.540000	1.120000	0.140000	428.00	-0.068623	0.053720	7.00	4.75	3.75	3.50	1.25	0.50	0.50	1.00	0.25	0.75	1.25	1.50	3.25	8.50	0.25	1.00	-0.279297	0.107422	0.987305	-1.260000	-2.730000	2.660000	423.00	-0.065214	-0.041070
24.24	8.75	4.25	5.00	1.75	0.25	0.00	0.25	0.75	2.50	1.50	1.25	0.25	0.50	9.75	0.75	0.00	-0.237793	0.056641	0.979980	-1.470000	1.120000	0.210000	417.00	-0.051355	0.053415	6.25	5.25	5.00	3.75	1.50	0.75	0.50	1.25	0.75	0.50	1.50	1.25	3.75	8.25	0.25	1.25	-0.270508	0.106934	0.988281	-1.330000	-2.660000	2.730000	456.00	-0.066840	-0.047046
24.26	8.75	4.50	5.00	1.50	0.50	0.00	0.25	0.75	1.75	1.25	0.50	0.50	0.50	9.75	0.75	0.25	-0.243164	0.054688	0.971191	-1.400000	1.190000	0.210000	402.00	-0.065257	0.047956	6.25	5.25	5.00	3.75	1.50	1.00	0.50	1.25	0.00	0.50	1.75	1.25	3.50	8.50	0.00	1.00	-0.274902	0.106934	0.991699	-1.330000	-2.730000	2.730000	446.00	-0.076518	-0.052252
24.28	9.75	4.50	5.00	1.75	0.75	0.00	0.50	0.25	1.75	0.50	0.50	1.00	0.75	9.75	0.00	0.50	-0.241699	0.059570	0.975586	-1.540000	0.980000	0.280000	407.00	-0.085936	0.051979	6.00	5.00	5.25	3.75	1.25	1.00	0.50	1.50	0.50	0.75	1.75	1.75	3.75	8.00	0.00	1.00	-0.273438	0.106445	0.984863	-1.330000	-2.660000	2.660000	459.00	-0.065946	-0.057177
24.30	9.25	4.75	4.50	1.00	1.00	0.00	0.25	0.25	1.75	0.75	0.75	0.50	0.50	9.50	0.50	0.00	-0.238770	0.058594	0.981445	-1.680000	1.050000	0.280000	386.00	-0.078320	0.060852	6.25	5.00	4.50	3.50	1.25	0.75	0.25	1.25	1.00	1.00	1.25	1.75	3.75	7.50	0.50	1.00	-0.278320	0.102051	0.983887	-1.540000	-2.660000	2.660000	444.00	-0.059258	-0.052104
24.32	9.50	5.00	4.75	1.25	0.50	0.00	0.25	0.50	2.00	1.00	1.00	0.75	0.50	9.50	1.00	0.00	-0.238770	0.058594	0.981934	-1.540000	0.980000	0.210000	414.00	-0.068233	0.049549	6.00	5.50	4.25	3.75	1.25	0.75	0.50	1.25	0.25	1.00	1.50	1.75	4.75	7.75	0.00	1.25	-0.280273	0.111328	0.986328	-1.330000	-2.800000	2.660000	449.00	-0.063004	-0.069880
24.34	9.75	5.25	5.25	1.50	0.75	0.00	0.25	0.25	2.25	1.25	1.25	1.00	1.00	9.50	0.00	0.00	-0.244141	0.061523	0.989746	-1.610000	0.980000	0.210000	432.00	-0.079224	0.048149	6.50	5.50	4.50	3.75	1.75	1.00	0.50	1.25	0.75	0.50	1.75	1.75	4.00	7.50	0.00	1.50	-0.274414	0.109375	0.984375	-1.400000	-2.660000	2.590000	464.00	-0.071453	-0.058916
24.36	9.75	5.00	5.50	2.50	1.00	0.00	0.25	0.50	2.25	1.00	0.50	0.00	0.75	9.75	0.25	0.00	-0.239258	0.056641	0.981445	-1.680000	0.980000	0.140000	432.00	-0.095354	0.052914	6.75	5.25	4.50	4.25	1.75	0.75	0.50	1.50	0.75	0.75	1.50	1.25	3.75	8.25	0.00	0.50	-0.274414	0.109863	0.985840	-1.540000	-2.730000	2.660000	464.00	-0.076209	-0.048179
24.38	9.25	4.50	5.25	2.00	1.00	0.00	0.25	0.50	2.00	1.00	0.50	0.00	0.50	9.75	0.25	0.25	-0.240723	0.056641	0.976562	-1.610000	1.400000	0.070000	408.00	-0.085968	0.058356	7.25	5.50	4.50	4.00	1.50	0.75	0.50	1.50	1.00	1.00	1.50	1.50	5.00	7.75	0.00	0.75	-0.276855	0.107910	0.991211	-1.750000	-2.730000	2.590000	484.00	-0.071557	-0.058010
24.40	10.00	4.75	5.00	2.00	1.25	0.00	0.25	0.25	2.00	1.25	0.25	0.00	0.50	9.50	1.00	0.50	-0.249512	0.060547	0.975098	-1.610000	1.260000	0.140000	422.00	-0.085065	0.058665	7.00	5.50	5.00	3.75	1.50	0.75	0.50	1.50	0.75	1.00	1.50	1.75	4.25	7.50	0.00	1.00	-0.277832	0.108887	0.993164	-1.680000	-2.730000	2.590000	476.00	-0.076080	-0.055952
24.42	9.50	5.00	5.00	1.75	0.50	0.00	0.25	0.25	1.25	1.25	0.75	0.25	1.00	9.50	1.25	0.00	-0.238281	0.056152	0.977051	-1.610000	1.190000	0.070000	410.00	-0.079724	0.043746	6.50	5.75	5.00	3.75	1.25	1.00	0.50	1.50	0.75	0.00	1.75	1.50	3.75	7.50	0.50	1.25	-0.281738	0.115723	0.986816	-1.680000	-2.590000	2.590000	464.00	-0.076896	-0.059558
24.44	9.75	5.00	5.25	1.75	0.50	0.00	0.25	0.25	1.75	1.25	1.50	0.50	0.00	9.50	1.25	0.00	-0.244629	0.057617	0.982422	-1.260000	1.470000	0.210000	425.00	-0.074950	0.054066	6.50	5.25	4.00	4.00	1.25	0.50	0.50	0.75	1.00	0.25	1.75	1.50	3.50	7.25	0.00	1.50	-0.275391	0.109863	0.989258	-1.890000	-2.590000	2.520000	428.00	-0.073933	-0.047098
24.46	8.75	5.00	5.25	1.75	0.75	0.00	0.25	0.25	2.00	0.75	0.25	0.75	0.00	9.50	0.00	0.25	-0.243652	0.057129	0.978027	-1.330000	1.400000	0.210000	390.00	-0.092399	0.061657	7.00	5.50	4.25	4.00	1.25	0.75	0.50	1.00	0.75	0.75	1.75	1.25	4.25	8.25	0.00	0.50	-0.276855	0.113770	0.982910	-1.890000	-2.590000	2.660000	456.00	-0.073554	-0.047477
24.48	9.00	5.00	4.50	1.50	1.00	0.00	0.25	0.50	2.25	1.00	0.50	0.00	0.25	9.50	0.25	0.00	-0.244141	0.063477	0.977051	-1.330000	1.400000	0.210000	392.00	-0.083707	0.064506	7.00	5.75	4.75	4.00	1.25	0.75	0.50	1.25	0.50	1.00	1.50	1.50	4.25	8.00	0.50	0.75	-0.275391	0.105957	0.990723	-1.890000	-2.660000	2.590000	473.00	-0.073216	-0.054591
24.50	10.00	4.50	5.00	1.75	0.25	0.00	0.50	0.50	1.75	1.25	0.25	0.25	0.50	9.50	0.50	0.25	-0.244629	0.056152	0.979492	-1.330000	1.400000	0.210000	405.00	-0.087413	0.058248	7.50	5.00	4.75	4.50	1.75	1.00	0.50	1.25	0.75	0.75	1.50	1.25	4.25	7.50	0.75	1.00	-0.273926	0.112793	0.989746	-2.030000	-2.590000	2.590000	484.00	-0.077065	-0.052965
24.52	9.75	4.75	5.00	2.50	0.50	0.00	0.25	0.50	1.75	1.25	0.75	1.00	0.50	9.25	0.25	0.75	-0.244629	0.061523	0.978027	-1.260000	1.260000	0.210000	425.00	-0.086107	0.036961	7.50	5.00	4.75	3.75	1.50	0.50	0.50	1.25	1.00	1.00	1.75	1.50	4.25	8.00	0.00	1.00	-0.277832	0.109375	0.988770	-2.240000	-2.450000	2.660000	474.00	-0.067843	-0.043569
24.54	9.50	4.50	5.25	1.25	0.50	0.00	0.50	0.75	1.50	1.25	1.25	0.50	0.75	9.75	0.50	0.00	-0.238770	0.055176	0.981445	-1.330000	1.400000	0.140000	418.00	-0.070759	0.047374	6.50	5.75	4.75	3.25	1.25	0.50	0.50	1.00	1.00	0.75	1.75	1.75	3.75	7.75	0.00	0.75	-0.276367	0.105469	0.990234	-2.450000	-2.590000	2.520000	449.00	-0.069028	-0.042692
24.56	9.75	5.25	5.25	1.25	0.50	0.00	0.50	0.50	1.50	1.25	0.75	0.50	1.00	9.50	0.75	0.00	-0.241699	0.058105	0.980469	-1.400000	1.470000	0.140000	421.00	-0.081879	0.046068	6.50	5.25	4.75	3.25	1.25	0.25	0.50	1.00	1.25	0.75	1.25	1.50	3.25	6.50	0.25	1.00	-0.277832	0.108398	0.986328	-2.590000	-2.660000	2.450000	424.00	-0.078549	-0.036821
24.58	9.75	5.25	5.00	2.25	0.75	0.25	0.50	0.50	1.75	1.25	0.75	0.00	0.00	9.25	0.75	0.50	-0.245117	0.057129	0.977051	-1.400000	1.260000	0.210000	425.00	-0.093447	0.050572	7.25	5.25	5.00	3.75	1.75	0.50	0.50	1.00	0.25	0.75	1.50	1.25	3.25	8.00	0.25	0.75	-0.274902	0.114746	0.991699	-2.310000	-2.590000	2.590000	449.00	-0.086646	-0.037163
24.60	9.50	5.00	5.00	2.00	0.00	0.00	0.25	0.50	1.75	1.25	0.75	0.00	0.25	9.25	0.75	0.00	-0.246094	0.058105	0.975586	-1.400000	1.400000	0.210000	400.00	-0.090213	0.053459	7.25	5.75	5.25	4.00	1.50	0.50	0.50	1.00	0.50	0.75	1.25	1.25	3.50	8.00	0.50	0.75	-0.274414	0.107910	0.991699	-2.240000	-2.660000	2.660000	463.00	-0.087386	-0.039134
24.62	9.50	5.00	4.50	2.25	0.25	0.00	0.50	0.50	1.75	1.25	1.00	0.50	0.75	9.25	0.75	0.00	-0.246582	0.057129	0.971680	-1.330000	1.470000	0.210000	417.00	-0.078411	0.041057	7.25	5.25	4.75	4.00	1.50	0.50	0.50	1.00	0.00	0.25	1.25	1.25	3.25	8.25	0.25	0.50	-0.276855	0.109863	0.988281	-2.310000	-2.660000	2.450000	434.00	-0.094531	-0.041306
